id,forum_id,admin,user_ip,the_time,logon_name,screen_info,user_browser
13,3,0,79.178.105.218,1253917105,Guest,NULL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
14,3,0,24.215.166.33,1253918093,Guest,NULL,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_1 like Mac OS X; en-us) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7C144 Safari/528.16"
15,3,0,199.203.183.25,1253918312,Guest,NULL,Mozilla/bintellibot
16,3,0,87.69.25.136,1253918386,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16"
17,3,0,212.143.76.36,1253918769,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
18,3,0,193.219.207.100,1253918783,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
19,3,0,79.176.48.149,1253919694,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
20,3,0,147.236.238.33,1253919938,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
21,3,0,199.203.183.19,1253920120,Guest,NULL,Mozilla/bintellibot
22,3,0,87.69.25.136,1253920376,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16"
23,3,0,66.249.67.234,1253920474,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
24,3,0,94.159.171.188,1253920805,matty,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; he; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3
25,3,0,94.159.171.188,1253920859,matty,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; he; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3
26,3,0,87.69.25.136,1253920950,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16"
27,3,0,87.69.25.136,1253920973,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16"
28,3,0,219.105.47.145,1253921883,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
29,3,0,199.203.183.22,1253921919,Guest,NULL,Mozilla/bintellibot
30,3,0,76.214.31.10,1253922021,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
31,3,0,200.111.231.234,1253922584,Guest,NULL,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; FBSMTWB; .NET CLR 1.1.4322; WinNT-PAI 14.08.2009)
32,3,0,66.249.67.234,1253923480,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
33,3,0,199.203.183.17,1253923718,Guest,NULL,Mozilla/bintellibot
34,3,0,199.203.183.22,1253925557,Guest,NULL,Mozilla/bintellibot
35,3,0,85.250.237.84,1253927377,dandan,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
36,3,0,199.203.183.19,1253927398,Guest,NULL,Mozilla/bintellibot
37,3,0,66.249.67.234,1253927835,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
38,3,0,199.203.183.25,1253929148,Guest,NULL,Mozilla/bintellibot
39,3,0,66.249.67.234,1253929465,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
40,3,0,219.105.47.145,1253930264,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
41,3,0,199.203.183.22,1253930960,Guest,NULL,Mozilla/bintellibot
42,3,0,67.195.37.179,1253931014,Guest,NULL,Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)
43,3,0,89.138.92.130,1253931136,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/532.1+ (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
44,3,0,84.108.168.184,1253931235,Guest,NULL,Opera/9.64 (Macintosh; Intel Mac OS X; U; en) Presto/2.1.1
45,3,0,66.249.67.234,1253931541,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
46,3,0,84.111.126.126,1253931947,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
47,3,0,89.138.92.116,1253932610,Guest,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 GTB5
48,3,0,199.203.183.17,1253932803,Guest,NULL,Mozilla/bintellibot
49,3,0,212.117.142.227,1253934589,Guest,NULL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
50,3,0,199.203.183.22,1253934595,Guest,NULL,Mozilla/bintellibot
51,3,0,212.117.142.227,1253934641,Guest,NULL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)
52,3,0,66.249.67.234,1253935375,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
53,3,0,199.203.183.17,1253936531,Guest,NULL,Mozilla/bintellibot
54,3,0,66.249.67.234,1253936806,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
55,3,0,66.249.67.234,1253936888,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
56,3,0,66.249.67.234,1253936970,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
57,3,0,66.249.67.234,1253937053,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
58,3,0,66.249.67.234,1253937134,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
59,3,0,66.249.67.234,1253937297,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
60,3,0,66.249.67.234,1253937381,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
61,3,0,147.236.238.33,1253937572,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
62,3,0,93.172.128.172,1253937671,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
63,3,0,80.230.190.99,1253937855,Guest,NULL,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30618)
64,3,0,66.249.67.234,1253937969,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
65,3,0,66.249.67.234,1253938030,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66,3,0,199.203.183.19,1253938314,Guest,NULL,Mozilla/bintellibot
67,3,0,93.172.155.140,1253938898,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
68,3,0,199.203.183.25,1253940007,Guest,NULL,Mozilla/bintellibot
69,3,0,87.69.49.222,1253940385,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
70,3,0,77.126.42.95,1253940778,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
71,3,0,79.176.18.60,1253941087,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
72,3,0,79.176.18.60,1253941385,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
73,3,0,199.203.183.19,1253941809,Guest,NULL,Mozilla/bintellibot
74,3,0,87.69.49.222,1253941858,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
75,3,0,87.69.49.222,1253941898,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
76,3,0,87.69.49.222,1253941994,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
77,3,0,66.249.67.234,1253942565,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
78,3,0,80.230.190.99,1253943184,Guest,NULL,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6; SLCC1; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30618)
79,3,0,199.203.183.22,1253943608,Guest,NULL,Mozilla/bintellibot
80,3,0,87.69.49.222,1253944116,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
81,3,0,87.69.49.222,1253945066,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
82,3,0,87.69.49.222,1253945447,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
83,3,0,199.203.183.25,1253945483,Guest,NULL,Mozilla/bintellibot
84,3,0,79.179.62.214,1253945898,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
85,3,0,192.117.102.36,1253946219,ריימונד,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
86,3,0,212.150.121.26,1253946344,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
87,3,0,192.117.102.36,1253946412,ריימונד,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
88,3,0,217.132.247.5,1253946575,Guest,NULL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
89,3,0,87.69.49.222,1253946607,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
90,3,0,199.203.183.19,1253947229,Guest,NULL,Mozilla/bintellibot
91,3,0,79.180.100.84,1253947582,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19"
92,3,0,87.69.103.242,1253947755,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
93,3,0,79.179.62.214,1253947824,ToMa7,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3
94,3,0,79.179.62.214,1253947892,ToMa7,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3
95,3,0,194.8.75.155,1253948026,Guest,NULL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Crazy Browser 1.0.5)
96,3,0,66.249.67.234,1253948223,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
97,3,0,87.69.49.222,1253948240,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
98,3,0,81.218.128.218,1253948252,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
99,3,0,93.172.128.172,1253948445,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
100,3,0,85.250.207.110,1253948450,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; WOW 5.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
101,3,0,94.159.203.72,1253948783,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
102,3,0,199.203.183.17,1253949028,Guest,NULL,Mozilla/bintellibot
103,3,0,79.182.78.242,1253949916,Guest,NULL,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.21 Safari/532.0"
104,3,0,208.80.193.40,1253949923,Guest,NULL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Orange 7.4 ; NaviWoo1.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30)
105,3,0,79.182.78.242,1253949958,Guest,NULL,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.21 Safari/532.0"
106,3,0,95.35.67.8,1253949997,ranbenri,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
107,3,0,85.250.207.110,1253950060,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; WOW 5.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
108,3,0,95.35.67.8,1253950086,ranbenri,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
109,3,0,87.69.72.225,1253950315,Guest,NULL,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3
110,3,0,89.139.100.198,1253950396,listube,NULL,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.21 Safari/532.0"
111,3,0,132.66.235.88,1253950557,JonathanK,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
112,3,0,89.139.100.198,1253950723,listube,NULL,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.21 Safari/532.0"
113,3,0,89.139.100.198,1253950749,listube,NULL,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.21 Safari/532.0"
114,3,0,199.203.183.22,1253950982,Guest,NULL,Mozilla/bintellibot
115,3,0,96.52.5.62,1253951214,Guest,NULL,Opera/9.80 (Windows NT 6.0; U; en) Presto/2.2.15 Version/10.00
116,3,0,87.68.19.229,1253951422,Guest,NULL,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; he-il) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7A341 Safari/528.16"
117,3,0,87.69.49.222,1253951979,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
118,3,0,192.117.102.36,1253952217,ריימונד,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
119,3,0,79.179.62.214,1253952259,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
120,3,0,89.139.45.107,1253952322,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6)
121,3,0,89.139.45.107,1253952376,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6)
122,3,0,199.203.183.25,1253952699,Guest,NULL,Mozilla/bintellibot
123,3,0,212.150.121.26,1253952811,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
124,3,0,85.250.237.84,1253952985,dandan,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
125,3,0,80.230.3.187,1253953519,Guest,NULL,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
126,3,0,82.81.148.35,1253953579,Guest,NULL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
127,3,0,79.182.24.130,1253953873,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
128,3,0,87.68.212.219,1253954143,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
129,3,0,66.249.67.234,1253954346,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
130,3,0,199.203.183.17,1253954460,Guest,NULL,Mozilla/bintellibot
131,3,0,217.132.115.191,1253954538,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
132,3,0,192.117.102.36,1253954697,ריימונד,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
133,3,0,94.230.84.145,1253954762,omeraloni,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
134,3,0,94.230.84.145,1253954932,omeraloni,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
135,3,0,77.125.87.94,1253954957,Guest,NULL,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.4pre) Gecko/20090923 Ubuntu/9.04 (jaunty) Shiretoko/3.5.4pre
136,3,0,82.81.145.214,1253955175,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB6; .NET CLR 1.1.4322; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
137,3,0,132.66.235.88,1253955203,JonathanK,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
138,3,0,217.132.115.191,1253955619,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
139,3,0,87.69.49.222,1253955705,Word Up,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
140,3,0,199.203.183.20,1253956348,Guest,NULL,Mozilla/bintellibot
141,3,0,93.172.105.197,1253956516,castroman,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
142,3,0,93.172.105.197,1253956677,castroman,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
143,3,0,89.138.125.179,1253956846,Guest,NULL,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.10 beta 1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
144,3,0,79.176.48.149,1253956879,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
145,3,0,77.125.87.94,1253956921,Guest,NULL,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.4pre) Gecko/20090923 Ubuntu/9.04 (jaunty) Shiretoko/3.5.4pre
146,3,0,79.176.25.114,1253957075,Guest,NULL,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)
147,3,0,66.249.67.234,1253957164,Guest,NULL,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
148,3,0,87.69.25.136,1253957418,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; en-us) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16"
149,3,0,65.55.209.77,1253957584,Guest,NULL,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
150,3,0,65.55.109.121,1253957760,Guest,NULL,Mozilla/4.0 (compatible;  MSIE 6.0;  Windows NT 5.1;  SV1;  .NET CLR 1.1.4322;  .NET CLR 2.0.50727;  .NET CLR 3.0.04506.648)
151,3,0,212.150.121.26,1253957873,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
152,3,0,84.108.158.235,1253958154,Guest,NULL,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; en-us) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9"
153,3,0,199.203.183.22,1253958250,Guest,NULL,Mozilla/bintellibot
154,3,0,78.131.22.210,1253958370,Guest,NULL,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1.3) Gecko/20090824 Firefox/3.5.3 GTB5
